"","id","url","image_height","image_width","category_id","x_left","y_top","bbox_width","bbox_height","y_bottom","x_right","name","file_name_original","file_name","x_left_scaled","x_right_scaled","y_top_scaled","y_bottom_scaled","bbox_width_scaled","bbox_height_scaled","area"
"49","cjsg9vyjp5k1n08121wub5482","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2Fb9aeca2c-f12e-e172-21a9-e91a19694a76-115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png",835,1114,1,871,501,37,33,533,907,"clover","115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png","cjsg9vyjp5k1n08121wub5482.png",175,182,134,143,7,9,63
"50","cjsg9vyjp5k1n08121wub5482","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2Fb9aeca2c-f12e-e172-21a9-e91a19694a76-115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png",835,1114,1,830,433,40,30,462,869,"clover","115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png","cjsg9vyjp5k1n08121wub5482.png",167,175,116,124,8,8,64
"51","cjsg9vyjp5k1n08121wub5482","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2Fb9aeca2c-f12e-e172-21a9-e91a19694a76-115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png",835,1114,1,741,747,55,36,782,795,"clover","115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png","cjsg9vyjp5k1n08121wub5482.png",149,160,200,210,11,10,110
"52","cjsg9vyjp5k1n08121wub5482","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2Fb9aeca2c-f12e-e172-21a9-e91a19694a76-115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png",835,1114,1,267,183,31,33,215,297,"clover","115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png","cjsg9vyjp5k1n08121wub5482.png",54,60,49,58,6,9,54
"53","cjsg9vyjp5k1n08121wub5482","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2Fb9aeca2c-f12e-e172-21a9-e91a19694a76-115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png",835,1114,1,223,141,28,39,179,250,"clover","115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png","cjsg9vyjp5k1n08121wub5482.png",45,50,38,48,6,10,60
"54","cjsg9vyjp5k1n08121wub5482","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2Fb9aeca2c-f12e-e172-21a9-e91a19694a76-115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png",835,1114,1,58,266,47,50,315,104,"clover","115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png","cjsg9vyjp5k1n08121wub5482.png",12,21,71,85,9,13,117
"55","cjsg9vyjp5k1n08121wub5482","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2Fb9aeca2c-f12e-e172-21a9-e91a19694a76-115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png",835,1114,1,58,199,48,30,228,105,"clover","115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png","cjsg9vyjp5k1n08121wub5482.png",12,21,53,61,10,8,80
"56","cjsg9vyjp5k1n08121wub5482","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2Fb9aeca2c-f12e-e172-21a9-e91a19694a76-115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png",835,1114,1,1007,649,55,84,732,1061,"clover","115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png","cjsg9vyjp5k1n08121wub5482.png",202,213,174,196,11,23,253
"57","cjsg9vyjp5k1n08121wub5482","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2Fb9aeca2c-f12e-e172-21a9-e91a19694a76-115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png",835,1114,7,662,41,52,31,71,713,"birds-foot trefoil","115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png","cjsg9vyjp5k1n08121wub5482.png",133,143,11,19,10,8,80
"58","cjsg9vyjp5k1n08121wub5482","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2Fb9aeca2c-f12e-e172-21a9-e91a19694a76-115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png",835,1114,7,737,28,29,26,53,765,"birds-foot trefoil","115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png","cjsg9vyjp5k1n08121wub5482.png",148,154,8,14,6,7,42
"59","cjsg9vyjp5k1n08121wub5482","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2Fb9aeca2c-f12e-e172-21a9-e91a19694a76-115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png",835,1114,7,872,8,39,30,37,910,"birds-foot trefoil","115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png","cjsg9vyjp5k1n08121wub5482.png",175,183,2,10,8,8,64
"60","cjsg9vyjp5k1n08121wub5482","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2Fb9aeca2c-f12e-e172-21a9-e91a19694a76-115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png",835,1114,2,38,501,46,40,540,83,"oxeye daisy","115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png","cjsg9vyjp5k1n08121wub5482.png",8,17,134,145,9,11,99
"61","cjsg9vyjp5k1n08121wub5482","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2Fb9aeca2c-f12e-e172-21a9-e91a19694a76-115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png",835,1114,2,30,454,41,41,494,70,"oxeye daisy","115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png","cjsg9vyjp5k1n08121wub5482.png",6,14,122,133,8,11,88
"62","cjsg9vyjp5k1n08121wub5482","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2Fb9aeca2c-f12e-e172-21a9-e91a19694a76-115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png",835,1114,2,11,384,34,39,422,44,"oxeye daisy","115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png","cjsg9vyjp5k1n08121wub5482.png",2,9,103,113,7,10,70
"63","cjsg9vyjp5k1n08121wub5482","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2Fb9aeca2c-f12e-e172-21a9-e91a19694a76-115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png",835,1114,2,1084,13,29,36,48,1112,"oxeye daisy","115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png","cjsg9vyjp5k1n08121wub5482.png",218,224,3,13,6,10,60
"64","cjsg9vyjp5k1n08121wub5482","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2Fb9aeca2c-f12e-e172-21a9-e91a19694a76-115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png",835,1114,2,117,514,36,37,550,152,"oxeye daisy","115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png","cjsg9vyjp5k1n08121wub5482.png",24,31,138,148,7,10,70
"65","cjsg9vyjp5k1n08121wub5482","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2Fb9aeca2c-f12e-e172-21a9-e91a19694a76-115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png",835,1114,2,158,444,42,36,479,199,"oxeye daisy","115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png","cjsg9vyjp5k1n08121wub5482.png",32,40,119,128,8,10,80
"66","cjsg9vyjp5k1n08121wub5482","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2Fb9aeca2c-f12e-e172-21a9-e91a19694a76-115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png",835,1114,2,64,451,38,38,488,101,"oxeye daisy","115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png","cjsg9vyjp5k1n08121wub5482.png",13,20,121,131,8,10,80
"67","cjsg9vyjp5k1n08121wub5482","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2Fb9aeca2c-f12e-e172-21a9-e91a19694a76-115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png",835,1114,2,41,412,31,28,439,71,"oxeye daisy","115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png","cjsg9vyjp5k1n08121wub5482.png",8,14,111,118,6,8,48
"68","cjsg9vyjp5k1n08121wub5482","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2Fb9aeca2c-f12e-e172-21a9-e91a19694a76-115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png",835,1114,2,19,248,56,24,271,74,"oxeye daisy","115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png","cjsg9vyjp5k1n08121wub5482.png",4,15,67,73,11,6,66
"69","cjsg9vyjp5k1n08121wub5482","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2Fb9aeca2c-f12e-e172-21a9-e91a19694a76-115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png",835,1114,2,270,11,47,37,47,316,"oxeye daisy","115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png","cjsg9vyjp5k1n08121wub5482.png",54,64,3,13,9,10,90
"70","cjsg9vyjp5k1n08121wub5482","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2Fb9aeca2c-f12e-e172-21a9-e91a19694a76-115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png",835,1114,2,449,579,55,48,626,503,"oxeye daisy","115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png","cjsg9vyjp5k1n08121wub5482.png",90,101,155,168,11,13,143
"71","cjsg9vyjp5k1n08121wub5482","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2Fb9aeca2c-f12e-e172-21a9-e91a19694a76-115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png",835,1114,2,474,537,43,36,572,516,"oxeye daisy","115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png","cjsg9vyjp5k1n08121wub5482.png",95,104,144,153,9,10,90
"72","cjsg9vyjp5k1n08121wub5482","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2Fb9aeca2c-f12e-e172-21a9-e91a19694a76-115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png",835,1114,2,479,657,39,34,690,517,"oxeye daisy","115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png","cjsg9vyjp5k1n08121wub5482.png",96,104,176,185,8,9,72
"73","cjsg9vyjp5k1n08121wub5482","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2Fb9aeca2c-f12e-e172-21a9-e91a19694a76-115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png",835,1114,2,1034,0,31,24,23,1064,"oxeye daisy","115-pic_s05_2017_ne_q04-alsiclov_crimclov_redclov_sainfoin_birdtref.png","cjsg9vyjp5k1n08121wub5482.png",208,214,0,6,6,6,36
"74","cjsg9owb34wco0728si10652q","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F51aaf1f5-058b-bc2e-32c3-1de26fc85088-114-7-pic_s04_2017_ne_q10-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_blacknap_sweeclov_whitcamp.png",453,453,8,268,284,18,19,302,285,"black medick","114-7-pic_s04_2017_ne_q10-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_blacknap_sweeclov_whitcamp.png","cjsg9owb34wco0728si10652q.png",133,141,140,149,9,9,81
"75","cjsg9owb34wco0728si10652q","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F51aaf1f5-058b-bc2e-32c3-1de26fc85088-114-7-pic_s04_2017_ne_q10-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_blacknap_sweeclov_whitcamp.png",453,453,8,198,261,29,28,288,226,"black medick","114-7-pic_s04_2017_ne_q10-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_blacknap_sweeclov_whitcamp.png","cjsg9owb34wco0728si10652q.png",98,112,129,142,14,14,196
"76","cjsg9owb34wco0728si10652q","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F51aaf1f5-058b-bc2e-32c3-1de26fc85088-114-7-pic_s04_2017_ne_q10-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_blacknap_sweeclov_whitcamp.png",453,453,8,436,423,17,30,452,452,"black medick","114-7-pic_s04_2017_ne_q10-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_blacknap_sweeclov_whitcamp.png","cjsg9owb34wco0728si10652q.png",216,224,209,224,8,15,120
"77","cjsg9owb34wco0728si10652q","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F51aaf1f5-058b-bc2e-32c3-1de26fc85088-114-7-pic_s04_2017_ne_q10-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_blacknap_sweeclov_whitcamp.png",453,453,8,400,378,32,36,413,431,"black medick","114-7-pic_s04_2017_ne_q10-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_blacknap_sweeclov_whitcamp.png","cjsg9owb34wco0728si10652q.png",198,213,187,204,16,18,288
"78","cjsg9owb34wco0728si10652q","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F51aaf1f5-058b-bc2e-32c3-1de26fc85088-114-7-pic_s04_2017_ne_q10-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_blacknap_sweeclov_whitcamp.png",453,453,8,59,109,47,21,129,105,"black medick","114-7-pic_s04_2017_ne_q10-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_blacknap_sweeclov_whitcamp.png","cjsg9owb34wco0728si10652q.png",29,52,54,64,23,10,230
"79","cjsg9owb34wco0728si10652q","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F51aaf1f5-058b-bc2e-32c3-1de26fc85088-114-7-pic_s04_2017_ne_q10-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_blacknap_sweeclov_whitcamp.png",453,453,8,130,407,43,24,430,172,"black medick","114-7-pic_s04_2017_ne_q10-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_blacknap_sweeclov_whitcamp.png","cjsg9owb34wco0728si10652q.png",64,85,201,213,21,12,252
"80","cjsg9owb34wco0728si10652q","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F51aaf1f5-058b-bc2e-32c3-1de26fc85088-114-7-pic_s04_2017_ne_q10-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_blacknap_sweeclov_whitcamp.png",453,453,9,394,180,44,45,224,437,"sainfoin","114-7-pic_s04_2017_ne_q10-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_blacknap_sweeclov_whitcamp.png","cjsg9owb34wco0728si10652q.png",195,216,89,111,22,22,484
"81","cjsg9owb34wco0728si10652q","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F51aaf1f5-058b-bc2e-32c3-1de26fc85088-114-7-pic_s04_2017_ne_q10-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_blacknap_sweeclov_whitcamp.png",453,453,9,318,0,32,50,49,349,"sainfoin","114-7-pic_s04_2017_ne_q10-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_blacknap_sweeclov_whitcamp.png","cjsg9owb34wco0728si10652q.png",157,173,0,24,16,25,400
"82","cjsg9owb34wco0728si10652q","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F51aaf1f5-058b-bc2e-32c3-1de26fc85088-114-7-pic_s04_2017_ne_q10-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_blacknap_sweeclov_whitcamp.png",453,453,10,341,56,59,41,96,399,"white campion","114-7-pic_s04_2017_ne_q10-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_blacknap_sweeclov_whitcamp.png","cjsg9owb34wco0728si10652q.png",169,197,28,47,29,20,580
"83","cjsg9owb34wco0728si10652q","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F51aaf1f5-058b-bc2e-32c3-1de26fc85088-114-7-pic_s04_2017_ne_q10-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_blacknap_sweeclov_whitcamp.png",453,453,10,156,115,28,30,144,183,"white campion","114-7-pic_s04_2017_ne_q10-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_blacknap_sweeclov_whitcamp.png","cjsg9owb34wco0728si10652q.png",77,90,57,71,14,15,210
"84","cjsg9owb34wco0728si10652q","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F51aaf1f5-058b-bc2e-32c3-1de26fc85088-114-7-pic_s04_2017_ne_q10-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_blacknap_sweeclov_whitcamp.png",453,453,10,179,123,36,36,158,214,"white campion","114-7-pic_s04_2017_ne_q10-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_blacknap_sweeclov_whitcamp.png","cjsg9owb34wco0728si10652q.png",89,106,61,78,18,18,324
"85","cjsg9owb34wco0728si10652q","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F51aaf1f5-058b-bc2e-32c3-1de26fc85088-114-7-pic_s04_2017_ne_q10-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_blacknap_sweeclov_whitcamp.png",453,453,10,207,141,25,35,175,231,"white campion","114-7-pic_s04_2017_ne_q10-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_blacknap_sweeclov_whitcamp.png","cjsg9owb34wco0728si10652q.png",102,114,70,87,12,17,204
"86","cjsg9owb34wco0728si10652q","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F51aaf1f5-058b-bc2e-32c3-1de26fc85088-114-7-pic_s04_2017_ne_q10-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_blacknap_sweeclov_whitcamp.png",453,453,10,281,81,35,34,114,315,"white campion","114-7-pic_s04_2017_ne_q10-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_blacknap_sweeclov_whitcamp.png","cjsg9owb34wco0728si10652q.png",139,156,40,56,17,17,289
"87","cjsg9owb34wco0728si10652q","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F51aaf1f5-058b-bc2e-32c3-1de26fc85088-114-7-pic_s04_2017_ne_q10-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_blacknap_sweeclov_whitcamp.png",453,453,10,289,137,36,55,191,324,"white campion","114-7-pic_s04_2017_ne_q10-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_blacknap_sweeclov_whitcamp.png","cjsg9owb34wco0728si10652q.png",143,160,68,94,18,27,486
"88","cjsg9owb34wco0728si10652q","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F51aaf1f5-058b-bc2e-32c3-1de26fc85088-114-7-pic_s04_2017_ne_q10-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_blacknap_sweeclov_whitcamp.png",453,453,10,310,198,44,21,218,353,"white campion","114-7-pic_s04_2017_ne_q10-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_blacknap_sweeclov_whitcamp.png","cjsg9owb34wco0728si10652q.png",153,175,98,108,22,10,220
"89","cjsg9owb34wco0728si10652q","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F51aaf1f5-058b-bc2e-32c3-1de26fc85088-114-7-pic_s04_2017_ne_q10-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_blacknap_sweeclov_whitcamp.png",453,453,10,319,170,38,37,206,356,"white campion","114-7-pic_s04_2017_ne_q10-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_blacknap_sweeclov_whitcamp.png","cjsg9owb34wco0728si10652q.png",158,176,84,102,19,18,342
"90","cjsg9owb34wco0728si10652q","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F51aaf1f5-058b-bc2e-32c3-1de26fc85088-114-7-pic_s04_2017_ne_q10-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_blacknap_sweeclov_whitcamp.png",453,453,10,310,392,48,47,438,357,"white campion","114-7-pic_s04_2017_ne_q10-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_blacknap_sweeclov_whitcamp.png","cjsg9owb34wco0728si10652q.png",153,177,194,217,24,23,552
"91","cjsg9owb34wco0728si10652q","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F51aaf1f5-058b-bc2e-32c3-1de26fc85088-114-7-pic_s04_2017_ne_q10-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_blacknap_sweeclov_whitcamp.png",453,453,10,271,17,47,30,46,317,"white campion","114-7-pic_s04_2017_ne_q10-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_blacknap_sweeclov_whitcamp.png","cjsg9owb34wco0728si10652q.png",134,157,8,23,23,15,345
"92","cjsg9m00w4z4k0812gd8mneif","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2Faefbd0d7-36f5-5cc2-832e-ab3c0c520e02-113-pic_s05_2017_ne_q02-alsiclov_crimclov_redclov_lucerne_birdtref.png",825,1099,6,77,434,105,62,495,181,"other species","113-pic_s05_2017_ne_q02-alsiclov_crimclov_redclov_lucerne_birdtref.png","cjsg9m00w4z4k0812gd8mneif.png",16,37,118,134,21,17,357
"93","cjsg9m00w4z4k0812gd8mneif","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2Faefbd0d7-36f5-5cc2-832e-ab3c0c520e02-113-pic_s05_2017_ne_q02-alsiclov_crimclov_redclov_lucerne_birdtref.png",825,1099,6,437,382,54,75,456,490,"other species","113-pic_s05_2017_ne_q02-alsiclov_crimclov_redclov_lucerne_birdtref.png","cjsg9m00w4z4k0812gd8mneif.png",89,100,104,124,11,20,220
"94","cjsg9m00w4z4k0812gd8mneif","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2Faefbd0d7-36f5-5cc2-832e-ab3c0c520e02-113-pic_s05_2017_ne_q02-alsiclov_crimclov_redclov_lucerne_birdtref.png",825,1099,6,1009,355,78,85,439,1086,"other species","113-pic_s05_2017_ne_q02-alsiclov_crimclov_redclov_lucerne_birdtref.png","cjsg9m00w4z4k0812gd8mneif.png",206,221,96,119,16,23,368
"95","cjsg9m00w4z4k0812gd8mneif","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2Faefbd0d7-36f5-5cc2-832e-ab3c0c520e02-113-pic_s05_2017_ne_q02-alsiclov_crimclov_redclov_lucerne_birdtref.png",825,1099,6,973,462,66,87,548,1038,"other species","113-pic_s05_2017_ne_q02-alsiclov_crimclov_redclov_lucerne_birdtref.png","cjsg9m00w4z4k0812gd8mneif.png",198,212,125,149,13,24,312
"96","cjsg9m00w4z4k0812gd8mneif","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2Faefbd0d7-36f5-5cc2-832e-ab3c0c520e02-113-pic_s05_2017_ne_q02-alsiclov_crimclov_redclov_lucerne_birdtref.png",825,1099,6,707,12,34,77,88,740,"other species","113-pic_s05_2017_ne_q02-alsiclov_crimclov_redclov_lucerne_birdtref.png","cjsg9m00w4z4k0812gd8mneif.png",144,151,3,24,7,21,147
"97","cjsg9m00w4z4k0812gd8mneif","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2Faefbd0d7-36f5-5cc2-832e-ab3c0c520e02-113-pic_s05_2017_ne_q02-alsiclov_crimclov_redclov_lucerne_birdtref.png",825,1099,1,73,166,66,47,212,138,"clover","113-pic_s05_2017_ne_q02-alsiclov_crimclov_redclov_lucerne_birdtref.png","cjsg9m00w4z4k0812gd8mneif.png",15,28,45,58,13,13,169
"98","cjsg9m00w4z4k0812gd8mneif","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2Faefbd0d7-36f5-5cc2-832e-ab3c0c520e02-113-pic_s05_2017_ne_q02-alsiclov_crimclov_redclov_lucerne_birdtref.png",825,1099,1,307,210,25,29,238,331,"clover","113-pic_s05_2017_ne_q02-alsiclov_crimclov_redclov_lucerne_birdtref.png","cjsg9m00w4z4k0812gd8mneif.png",63,67,57,65,5,8,40
"99","cjsg9m00w4z4k0812gd8mneif","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2Faefbd0d7-36f5-5cc2-832e-ab3c0c520e02-113-pic_s05_2017_ne_q02-alsiclov_crimclov_redclov_lucerne_birdtref.png",825,1099,1,1032,244,57,51,294,1088,"clover","113-pic_s05_2017_ne_q02-alsiclov_crimclov_redclov_lucerne_birdtref.png","cjsg9m00w4z4k0812gd8mneif.png",210,222,66,80,12,14,168
